date,country,hpi,hicp,inflation_yoy,unemployment_rate,housing_overburden_rate,ecb_main_refinancing_rate
2014-01-01,Alemania,93.8,99.06666666666666,0.9510869565217517,4.8,15.9,0.25
2014-04-01,Alemania,95.7,99.2,0.9155645981688831,4.7,15.9,0.25
2014-07-01,Alemania,96.2,99.66666666666667,0.7751937984495916,4.6,15.9,0.15
2014-10-01,Alemania,96.2,99.33333333333333,0.43815301651499716,4.6,15.9,0.05
2015-01-01,Alemania,97.8,98.93333333333334,-0.13458950201883368,4.5,15.6,0.05
2015-04-01,Alemania,99.9,100.43333333333334,1.2432795698924748,4.4,15.6,0.05
2015-07-01,Alemania,100.4,100.73333333333333,1.070234113712365,4.2,15.6,0.05
2015-10-01,Alemania,101.8,99.86666666666667,0.5369127516778649,4.3,15.6,0.05
2016-01-01,Alemania,103.9,99.06666666666666,0.13477088948785632,4.0,15.8,0.05
2016-04-01,Alemania,106.9,100.33333333333333,-0.09956853634252028,4.0,15.8,0.0
2016-07-01,Alemania,108.8,101.13333333333333,0.3970880211780159,3.8,15.8,0.0
2016-10-01,Alemania,110.4,100.89999999999999,1.0347129506007802,3.7,15.8,0.0
2017-01-01,Alemania,110.9,100.83333333333333,1.7833109017496573,3.7,14.5,0.0
2017-04-01,Alemania,113.1,102.0,1.661129568106312,3.6,14.5,0.0
2017-07-01,Alemania,115.0,102.96666666666665,1.8127883981542414,3.5,14.5,0.0
2017-10-01,Alemania,117.3,102.46666666666665,1.5526924347538884,3.4,14.5,0.0
2018-01-01,Alemania,118.3,102.3,1.454545454545464,3.2,14.2,0.0
2018-04-01,Alemania,120.6,103.96666666666665,1.9281045751633918,3.3,14.2,0.0
2018-07-01,Alemania,123.1,105.23333333333333,2.201359663321467,3.1,14.2,0.0
2018-10-01,Alemania,124.6,104.66666666666667,2.1470396877033338,3.1,14.2,0.0
2019-01-01,Alemania,124.6,103.90000000000002,1.5640273704790042,3.0,13.9,0.0
2019-04-01,Alemania,127.8,105.7,1.6672010259698666,2.9,13.9,0.0
2019-07-01,Alemania,129.6,106.3,1.0136205258156394,2.9,13.9,0.0
2019-10-01,Alemania,132.7,105.89999999999999,1.178343949044569,3.0,13.9,0.0
2020-01-01,Alemania,133.8,105.53333333333335,1.5720243824189906,3.3,9.0,0.0
2020-04-01,Alemania,136.2,106.43333333333334,0.6937874487543461,3.6,9.0,0.0
2020-07-01,Alemania,140.3,106.13333333333333,-0.15678896205707504,3.9,9.0,0.0
2020-10-01,Alemania,144.3,105.26666666666667,-0.5980484734025793,3.7,9.0,0.0
2021-01-01,Alemania,146.3,107.36666666666667,1.7372078332280383,3.9,11.0,0.0
2021-04-01,Alemania,151.8,108.73333333333333,2.1609771374882625,3.7,11.0,0.0
2021-07-01,Alemania,158.2,109.86666666666667,3.5175879396984966,3.4,11.0,0.0
2021-10-01,Alemania,162.5,111.0,5.446485117162769,3.4,11.0,0.0
2022-01-01,Alemania,164.1,113.89999999999999,6.08506674945668,3.1,11.9,0.0
2022-04-01,Alemania,167.4,117.73333333333333,8.277130594727167,3.1,11.9,0.0
2022-07-01,Alemania,166.3,120.2,9.40533980582523,3.2,11.9,0.5
2022-10-01,Alemania,158.5,123.0,10.81081081081081,3.1,11.9,1.25
2023-01-01,Alemania,153.7,123.83333333333333,8.721100380450686,3.0,13.0,2.5
2023-04-01,Alemania,151.6,125.83333333333333,6.879954699886737,3.0,13.0,3.5
2023-07-01,Alemania,149.3,127.10000000000001,5.740432612312807,3.1,13.0,4.25
2023-10-01,Alemania,146.4,126.7,3.0081300813008083,3.2,13.0,4.5
2024-01-01,Alemania,145.8,127.2,2.718707940780618,3.3,12.0,4.5
2024-04-01,Alemania,147.8,129.0666666666667,2.569536423841079,3.4,12.0,4.5
2024-07-01,Alemania,149.0,129.83333333333334,2.1505376344086002,3.5,12.0,4.25
2024-10-01,Alemania,149.2,129.9,2.525651144435681,3.4,12.0,3.4
2025-01-01,Alemania,150.9,130.46666666666667,2.5681341719077544,3.7,11.2,3.15
2025-04-01,Alemania,152.4,131.76666666666668,2.0919421487603174,3.8,11.2,2.4
2025-07-01,Alemania,153.6,132.5666666666667,2.1052631578947434,4.0,11.2,2.15
2025-10-01,Alemania,153.7,132.86666666666667,2.283808057480119,3.9,11.2,2.15
2014-01-01,Austria,92.89,98.50999999999999,1.4834655403316965,6.1,6.6,0.25
2014-04-01,Austria,94.35,99.40666666666668,1.5977923891936419,6.0,6.6,0.25
2014-07-01,Austria,95.32,99.08333333333333,1.509408189051653,6.0,6.6,0.15
2014-10-01,Austria,96.14,99.80666666666667,1.2546075546988833,6.1,6.6,0.05
2015-01-01,Austria,98.19,99.12666666666667,0.6259939769228229,6.0,6.4,0.05
2015-04-01,Austria,99.97,100.37666666666667,0.9757896854670989,6.3,6.4,0.05
2015-07-01,Austria,101.23,99.95666666666666,0.8814129520605674,6.1,6.4,0.05
2015-10-01,Austria,100.61,100.54,0.7347538574577595,6.3,6.4,0.05
2016-01-01,Austria,104.04,100.14333333333333,1.0256237810209123,6.4,7.2,0.05
2016-04-01,Austria,106.7,101.00333333333333,0.6243150798658448,6.6,7.2,0.0
2016-07-01,Austria,108.08,100.71666666666665,0.760329476106314,6.6,7.2,0.0
2016-10-01,Austria,108.0,102.02,1.472050925004953,6.2,7.2,0.0
2017-01-01,Austria,109.76,102.32666666666667,2.1802083680058537,6.1,7.1,0.0
2017-04-01,Austria,112.46,103.17999999999999,2.155044387973981,5.9,7.1,0.0
2017-07-01,Austria,113.67,102.94333333333333,2.2108224391858444,5.9,7.1,0.0
2017-10-01,Austria,112.65,104.44333333333333,2.37535123831929,5.8,7.1,0.0
2018-01-01,Austria,115.13,104.34333333333332,1.9708124307772357,5.4,6.8,0.0
2018-04-01,Austria,118.94,105.38333333333333,2.135426762292436,5.0,6.8,0.0
2018-07-01,Austria,120.1,105.25333333333333,2.2439529838422567,5.3,6.8,0.0
2018-10-01,Austria,121.15,106.66666666666667,2.128746050489916,5.1,6.8,0.0
2019-01-01,Austria,121.53,106.01333333333334,1.6004855764623294,5.1,7.0,0.0
2019-04-01,Austria,125.79,107.13666666666667,1.6637671991143632,4.8,7.0,0.0
2019-07-01,Austria,127.81,106.67333333333333,1.3491259184190474,4.8,7.0,0.0
2019-10-01,Austria,128.74,108.11,1.3531249999999995,4.6,7.0,0.0
2020-01-01,Austria,131.26,108.11,1.9777386492265014,4.7,6.3,0.0
2020-04-01,Austria,134.09,108.27,1.0578388973585096,6.9,6.3,0.0
2020-07-01,Austria,138.0,108.21,1.4405349665645772,6.4,6.3,0.0
2020-10-01,Austria,138.71,109.28333333333335,1.0853143403323884,6.3,6.3,0.0
2021-01-01,Austria,144.08,109.71333333333332,1.483057379829189,7.1,6.1,0.0
2021-04-01,Austria,149.12,111.05,2.5676549367322554,6.7,6.1,0.0
2021-07-01,Austria,153.52,111.54666666666667,3.083510458059946,5.5,6.1,0.0
2021-10-01,Austria,157.34,113.53333333333335,3.888973615982927,5.3,6.1,0.0
2022-01-01,Austria,164.63,115.77666666666669,5.526523667740202,4.7,7.4,0.0
2022-04-01,Austria,169.43,119.77999999999999,7.861323728050418,4.4,7.4,0.0
2022-07-01,Austria,173.59,122.58999999999999,9.900191250298818,4.9,7.4,0.5
2022-10-01,Austria,166.32,126.12,11.08631826189077,5.0,7.4,1.25
2023-01-01,Austria,164.35,128.04666666666665,10.59799038378484,5.0,6.0,2.5
2023-04-01,Austria,164.68,130.12,8.632492903656729,5.0,6.0,3.5
2023-07-01,Austria,164.29,130.83666666666667,6.727030481007157,5.3,6.0,4.25
2023-10-01,Austria,161.4,132.59333333333333,5.132677872925262,5.1,6.0,4.5
2024-01-01,Austria,159.54,133.32666666666668,4.123496641849345,4.9,6.3,4.5
2024-04-01,Austria,164.34,134.36666666666667,3.263654062916288,5.1,6.3,4.5
2024-07-01,Austria,165.13,133.95000000000002,2.3795572087335515,5.4,6.3,4.25
2024-10-01,Austria,163.23,135.1833333333333,1.9533410427874598,5.3,6.3,3.4
2025-01-01,Austria,165.17,137.74,3.310165508275409,5.4,6.5,3.15
2025-04-01,Austria,166.95,138.60333333333332,3.153063755891816,5.7,6.5,2.4
2025-07-01,Austria,167.87,139.19,3.911907428144823,5.7,6.5,2.15
2025-10-01,Austria,169.34,140.50666666666666,3.937862162495387,5.8,6.5,2.15
2014-01-01,Bulgaria,96.66,101.71333333333332,-1.8116291791356987,13.3,12.9,0.25
2014-04-01,Bulgaria,96.97,101.09666666666668,-1.628231325613816,12.2,12.9,0.25
2014-07-01,Bulgaria,97.21,101.06333333333333,-1.1798833154069266,12.4,12.9,0.15
2014-10-01,Bulgaria,98.32,100.43333333333334,-1.7798930760203335,11.7,12.9,0.05
2015-01-01,Bulgaria,98.85,99.95,-1.7336304647047163,10.9,14.8,0.05
2015-04-01,Bulgaria,99.71,100.50333333333333,-0.5868970292459474,10.6,14.8,0.05
2015-07-01,Bulgaria,99.21,100.12333333333333,-0.9301098321184753,9.8,14.8,0.05
2015-10-01,Bulgaria,102.23,99.41666666666667,-1.012280119482245,9.1,14.8,0.05
2016-01-01,Bulgaria,103.38,98.85666666666667,-1.0938802734700714,9.1,20.7,0.05
2016-04-01,Bulgaria,106.24,98.17666666666666,-2.315014427382178,8.8,20.7,0.0
2016-07-01,Bulgaria,107.94,99.03000000000002,-1.091986549921753,8.4,20.7,0.0
2016-10-01,Bulgaria,110.52,98.63999999999999,-0.781223805532294,7.9,20.7,0.0
2017-01-01,Bulgaria,112.66,99.61666666666667,0.7687898303941676,7.5,18.9,0.0
2017-04-01,Bulgaria,115.37,99.53666666666668,1.3852578684684147,7.1,18.9,0.0
2017-07-01,Bulgaria,117.62,99.89666666666666,0.8751556767309321,7.2,18.9,0.0
2017-10-01,Bulgaria,119.53,100.34333333333332,1.7268180589348425,6.8,18.9,0.0
2018-01-01,Bulgaria,120.65,101.17333333333333,1.5626568512631556,6.4,17.9,0.0
2018-04-01,Bulgaria,124.03,101.87666666666667,2.3508924684370713,6.2,17.9,0.0
2018-07-01,Bulgaria,124.99,103.51666666666667,3.623744536020568,6.3,17.9,0.0
2018-10-01,Bulgaria,126.15,103.33666666666666,2.9830913862405772,5.8,17.9,0.0
2019-01-01,Bulgaria,129.45,103.70333333333333,2.500658935160782,5.6,16.0,0.0
2019-04-01,Bulgaria,130.26,104.69666666666667,2.768052874390614,4.9,16.0,0.0
2019-07-01,Bulgaria,131.97,105.84333333333332,2.2476251811302417,5.0,16.0,0.0
2019-10-01,Bulgaria,133.99,105.73333333333333,2.3192800232250566,5.2,16.0,0.0
2020-01-01,Bulgaria,135.54,106.78333333333335,2.970010607180762,5.2,14.4,0.0
2020-04-01,Bulgaria,134.07,105.82000000000001,1.072940876818751,6.5,14.4,0.0
2020-07-01,Bulgaria,138.81,106.43,0.5542783359052894,6.2,14.4,0.0
2020-10-01,Bulgaria,141.23,106.06333333333333,0.3121059268600179,6.3,14.4,0.0
2021-01-01,Bulgaria,145.72,107.02666666666666,0.22787576088652006,5.9,11.6,0.0
2021-04-01,Bulgaria,146.23,108.17,2.22075222075222,5.4,11.6,0.0
2021-07-01,Bulgaria,150.9,109.54,2.9221084280747878,4.9,11.6,0.0
2021-10-01,Bulgaria,154.48,112.44333333333333,6.01527389295704,4.5,11.6,0.0
2022-01-01,Bulgaria,162.52,116.51666666666667,8.8669490469665,4.4,15.1,0.0
2022-04-01,Bulgaria,167.58,122.67333333333333,13.407907306400425,4.4,15.1,0.0
2022-07-01,Bulgaria,174.43,126.16000000000001,15.172539711520905,3.9,15.1,0.5
2022-10-01,Bulgaria,175.14,128.74666666666667,14.499155129991404,3.9,15.1,1.25
2023-01-01,Bulgaria,177.93,132.07333333333335,13.35145186668576,4.1,11.1,2.5
2023-04-01,Bulgaria,185.5,133.46,8.793000380414107,4.5,11.1,3.5
2023-07-01,Bulgaria,190.48,135.26000000000002,7.213062777425505,4.4,11.1,4.25
2023-10-01,Bulgaria,192.78,135.79,5.470691797845895,4.3,11.1,4.5
2024-01-01,Bulgaria,206.42,136.68666666666667,3.493008934430364,4.7,8.0,4.5
2024-04-01,Bulgaria,213.53,137.00333333333333,2.6549777711174283,4.2,8.0,4.5
2024-07-01,Bulgaria,221.91,138.27666666666667,2.2302725614865127,3.9,8.0,4.25
2024-10-01,Bulgaria,228.0,138.5533333333333,2.035005032280224,3.9,8.0,3.4
2025-01-01,Bulgaria,237.55,142.03,3.9091840218504537,3.6,6.9,3.15
2025-04-01,Bulgaria,246.65,141.01333333333332,2.926936084280185,3.5,6.9,2.4
2025-07-01,Bulgaria,256.01,143.32666666666668,3.652098449967456,3.7,6.9,2.15
2025-10-01,Bulgaria,256.71,143.63,3.6640523504787748,3.2,6.9,2.15
2014-01-01,Bélgica,97.43,99.24333333333334,0.9185817910650318,8.8,10.4,0.25
2014-04-01,Bélgica,97.42,99.69,0.6732419968357606,8.4,10.4,0.25
2014-07-01,Bélgica,98.81,99.24000000000001,0.37761294672959966,8.8,10.4,0.15
2014-10-01,Bélgica,99.2,99.36,-0.003354691536128218,8.7,10.4,0.05
2015-01-01,Bélgica,97.94,98.86,-0.386256003761809,8.9,9.4,0.05
2015-04-01,Bélgica,99.13,100.38,0.6921456515197155,8.6,9.4,0.05
2015-07-01,Bélgica,101.49,100.07,0.8363563079403225,8.3,9.4,0.05
2015-10-01,Bélgica,101.43,100.68666666666667,1.3352120236178155,8.7,9.4,0.05
2016-01-01,Bélgica,100.37,100.37333333333333,1.530784274057595,8.5,9.8,0.05
2016-04-01,Bélgica,101.42,102.03000000000002,1.6437537358039656,8.1,9.8,0.0
2016-07-01,Bélgica,103.63,102.01333333333334,1.9419739515672552,7.8,9.8,0.0
2016-10-01,Bélgica,103.9,102.66000000000001,1.959875521419585,7.3,9.8,0.0
2017-01-01,Bélgica,104.36,103.33999999999999,2.9556323060573764,7.9,9.4,0.0
2017-04-01,Bélgica,104.48,104.10666666666667,2.0353490803358465,7.2,9.4,0.0
2017-07-01,Bélgica,107.81,103.97333333333334,1.921317474839901,7.2,9.4,0.0
2017-10-01,Bélgica,107.14,104.71,1.9968829144749511,6.4,9.4,0.0
2018-01-01,Bélgica,107.37,104.96999999999998,1.5773175924133964,6.3,8.9,0.0
2018-04-01,Bélgica,108.51,106.35666666666667,2.1612448770491843,6.2,8.9,0.0
2018-07-01,Bélgica,110.64,106.81333333333333,2.7314696075916745,5.8,8.9,0.0
2018-10-01,Bélgica,110.06,107.60666666666667,2.766370610893598,5.8,8.9,0.0
2019-01-01,Bélgica,111.0,107.05666666666667,1.9878695500301857,5.8,8.4,0.0
2019-04-01,Bélgica,111.84,108.12,1.6579433980004499,5.5,8.4,0.0
2019-07-01,Bélgica,115.37,107.75,0.8769192360504219,5.3,8.4,0.0
2019-10-01,Bélgica,114.72,108.13666666666666,0.4925345393717695,5.3,8.4,0.0
2020-01-01,Bélgica,115.24,108.07666666666667,0.9527664476756792,5.2,7.7,0.0
2020-04-01,Bélgica,116.61,108.11666666666667,-0.0030829942039733993,5.3,7.7,0.0
2020-07-01,Bélgica,119.05,108.21333333333332,0.4300077339520314,6.5,7.7,0.0
2020-10-01,Bélgica,121.45,108.5,0.3359945747665183,6.0,7.7,0.0
2021-01-01,Bélgica,122.41,108.99,0.8450791105079736,6.8,7.6,0.0
2021-04-01,Bélgica,124.78,110.68333333333334,2.373978726684123,6.1,7.6,0.0
2021-07-01,Bélgica,128.04,111.77999999999999,3.295958600295701,6.3,7.6,0.0
2021-10-01,Bélgica,128.62,115.40333333333335,6.3625192012289,5.9,7.6,0.0
2022-01-01,Bélgica,130.02,118.92,9.110927608037445,5.4,7.5,0.0
2022-04-01,Bélgica,132.18,121.67999999999999,9.93525071525372,5.7,7.5,0.0
2022-07-01,Bélgica,134.96,124.05666666666667,10.982883044074686,5.4,7.5,0.5
2022-10-01,Bélgica,134.55,128.38,11.244620317148524,5.7,7.5,1.25
2023-01-01,Bélgica,135.04,125.96,5.919946182307423,5.7,7.8,2.5
2023-04-01,Bélgica,134.55,124.78333333333335,2.5504054350208305,5.6,7.8,3.5
2023-07-01,Bélgica,136.31,125.99333333333334,1.5611145444286212,5.3,7.8,4.25
2023-10-01,Bélgica,138.28,127.55,-0.6465181492444239,5.5,7.8,4.5
2024-01-01,Bélgica,139.36,129.70000000000002,2.969196570339805,5.8,6.7,4.5
2024-04-01,Bélgica,138.96,131.08666666666667,5.051422465607036,5.5,6.7,4.5
2024-07-01,Bélgica,141.16,131.9,4.6880787343245744,5.7,6.7,4.25
2024-10-01,Bélgica,142.18,133.38333333333333,4.573369920292691,5.8,6.7,3.4
2025-01-01,Bélgica,143.08,135.03333333333333,4.11205345669492,6.3,6.7,3.15
2025-04-01,Bélgica,142.94,134.92666666666665,2.929359711132573,6.0,6.7,2.4
2025-07-01,Bélgica,146.32,135.37333333333333,2.6333080616628646,6.2,6.7,2.15
2025-10-01,Bélgica,147.1,136.63666666666666,2.439085342996372,6.3,6.7,2.15
2014-01-01,Chequia,95.0,99.63333333333333,0.30201342281879207,6.5,10.5,0.25
2014-04-01,Chequia,95.8,99.76666666666667,0.2008704385671356,6.2,10.5,0.25
2014-07-01,Chequia,96.6,99.93333333333334,0.671591672263272,5.9,10.5,0.15
2014-10-01,Chequia,97.3,99.66666666666667,0.47043010752687575,5.8,10.5,0.05
2015-01-01,Chequia,98.3,99.63333333333333,0.0,5.7,10.4,0.05
2015-04-01,Chequia,99.4,100.46666666666665,0.7016371533578258,5.1,10.4,0.05
2015-07-01,Chequia,100.6,100.26666666666667,0.33355570380253496,4.8,10.4,0.05
2015-10-01,Chequia,101.7,99.66666666666667,0.0,4.6,10.4,0.05
2016-01-01,Chequia,103.0,100.06666666666666,0.4349280695884916,4.2,9.5,0.05
2016-04-01,Chequia,105.1,100.60000000000001,0.13271400132714994,4.0,9.5,0.0
2016-07-01,Chequia,107.7,100.8,0.5319148936170137,3.9,9.5,0.0
2016-10-01,Chequia,112.8,101.16666666666667,1.5050167224080369,3.6,9.5,0.0
2017-01-01,Chequia,116.2,102.56666666666666,2.4983344437041977,3.4,8.7,0.0
2017-04-01,Chequia,119.1,102.93333333333334,2.319416832339294,3.1,8.7,0.0
2017-07-01,Chequia,121.2,103.23333333333333,2.414021164021163,2.7,8.7,0.0
2017-10-01,Chequia,122.3,103.66666666666667,2.471169686985175,2.5,8.7,0.0
2018-01-01,Chequia,125.0,104.33333333333333,1.7224569385765331,2.3,7.8,0.0
2018-04-01,Chequia,128.7,105.06666666666666,2.072538860103612,2.3,7.8,0.0
2018-07-01,Chequia,131.9,105.56666666666666,2.2602518566354535,2.3,7.8,0.0
2018-10-01,Chequia,134.4,105.5,1.7684887459807008,2.1,7.8,0.0
2019-01-01,Chequia,137.2,106.76666666666667,2.332268370607027,2.0,6.9,0.0
2019-04-01,Chequia,140.6,107.63333333333333,2.4428934010152226,2.0,6.9,0.0
2019-07-01,Chequia,143.4,108.3,2.589201136722452,2.1,6.9,0.0
2019-10-01,Chequia,146.4,108.63333333333333,2.969984202211684,2.1,6.9,0.0
2020-01-01,Chequia,149.0,110.7,3.684046206681235,1.9,6.5,0.0
2020-04-01,Chequia,151.5,111.13333333333333,3.251780737070309,2.4,6.5,0.0
2020-07-01,Chequia,155.4,112.06666666666666,3.4779932286857385,2.8,6.5,0.0
2020-10-01,Chequia,159.5,111.56666666666666,2.700214789812838,3.1,6.5,0.0
2021-01-01,Chequia,168.9,113.10000000000001,2.168021680216814,3.3,6.2,0.0
2021-04-01,Chequia,177.6,114.2,2.759448110377938,3.1,6.2,0.0
2021-07-01,Chequia,189.8,115.73333333333333,3.271861986912561,2.7,6.2,0.0
2021-10-01,Chequia,200.6,117.16666666666667,5.019420376456529,2.3,6.2,0.0
2022-01-01,Chequia,210.0,124.66666666666667,10.226937813144698,2.2,6.9,0.0
2022-04-01,Chequia,217.2,131.36666666666667,15.032107413893758,2.3,6.9,0.0
2022-07-01,Chequia,219.4,135.86666666666667,17.396313364055317,2.2,6.9,0.5
2022-10-01,Chequia,214.5,136.5,16.500711237553347,2.3,6.9,1.25
2023-01-01,Chequia,211.8,147.06666666666666,17.967914438502675,2.5,9.1,2.5
2023-04-01,Chequia,211.0,147.93333333333334,12.611012433392531,2.6,9.1,3.5
2023-07-01,Chequia,211.7,148.79999999999998,9.519136408243355,2.6,9.1,4.25
2023-10-01,Chequia,212.3,147.9,8.351648351648366,2.7,9.1,4.5
2024-01-01,Chequia,214.3,150.53333333333333,2.357207615593837,2.7,9.2,4.5
2024-04-01,Chequia,219.9,151.9,2.681388012618302,2.6,9.2,4.5
2024-07-01,Chequia,224.7,152.6,2.553763440860224,2.5,9.2,4.25
2024-10-01,Chequia,230.2,152.53333333333333,3.13274735181428,2.6,9.2,3.4
2025-01-01,Chequia,235.6,154.73333333333335,2.7900797165633318,2.5,8.2,3.15
2025-04-01,Chequia,243.0,155.33333333333334,2.260258942286586,2.8,8.2,2.4
2025-07-01,Chequia,249.0,156.1,2.2935779816513735,2.9,8.2,2.15
2025-10-01,Chequia,254.1,155.53333333333333,1.9667832167832078,3.0,8.2,2.15
2014-01-01,Chipre,98.08,99.83666666666666,-1.2365626854843992,16.0,4.0,0.25
2014-04-01,Chipre,103.55,102.61,-0.14921015926563364,15.9,4.0,0.25
2014-07-01,Chipre,102.7,103.07333333333334,0.5626199225991169,16.2,4.0,0.15
2014-10-01,Chipre,101.56,100.77333333333333,-0.23100785426705128,16.6,4.0,0.05
2015-01-01,Chipre,97.52,98.88333333333333,-0.9548929918867466,16.5,3.9,0.05
2015-04-01,Chipre,100.59,100.71333333333332,-1.8484228307832362,15.1,3.9,0.05
2015-07-01,Chipre,102.49,100.93333333333334,-2.0761917081689396,14.8,3.9,0.05
2015-10-01,Chipre,99.4,99.46666666666665,-1.296639322572113,13.2,3.9,0.05
2016-01-01,Chipre,96.27,97.08999999999999,-1.8135850328670156,13.1,3.1,0.05
2016-04-01,Chipre,96.59,98.69333333333333,-2.0056927252267154,12.7,3.1,0.0
