date,country,year,quarter,hpi,hpi_target_1q,inflation_yoy,unemployment_rate,housing_overburden_rate,ecb_main_refinancing_rate,hpi_lag_1,hpi_lag_2,hpi_lag_3,hpi_lag_4,hpi_lag_8,hpi_qoq_growth,hpi_yoy_growth,hpi_rolling_mean_4,hpi_rolling_std_4,hpi_rolling_mean_8,inflation_yoy_lag_1,inflation_yoy_lag_2,inflation_yoy_lag_4,unemployment_rate_lag_1,unemployment_rate_lag_2,unemployment_rate_lag_4,housing_overburden_rate_lag_1,housing_overburden_rate_lag_2,housing_overburden_rate_lag_4,ecb_main_refinancing_rate_lag_1,ecb_main_refinancing_rate_lag_2,ecb_main_refinancing_rate_lag_4,unemployment_change_1q,ecb_rate_change_1q,inflation_change_1q
2020-07-01,España,2020,3,128.56,127.55,-0.6343510716688705,16.5,8.2,0.0,126.98,126.92,125.44,126.26,120.48,1.2442904394392773,1.8216378900681063,126.97500000000001,1.2742971919188273,125.285,-0.6084614165742352,0.6901467776949666,0.4343908874445024,15.5,13.9,14.2,8.2,8.2,8.5,0.0,0.0,0.0,1.0,0.0,-0.025889655094635255
2020-10-01,España,2020,4,127.55,128.12,-0.7781236104935529,16.2,8.2,0.0,128.56,126.98,126.92,125.44,120.97,-0.785625388923461,1.682079081632648,127.50250000000001,0.760016447189676,126.1075,-0.6343510716688705,-0.6084614165742352,0.501133135433629,16.5,15.5,13.9,8.2,8.2,8.5,0.0,0.0,0.0,-0.3000000000000007,0.0,-0.14377253882468244
2021-01-01,España,2021,1,128.12,131.15,0.5148667782211458,15.6,9.9,0.0,127.55,128.56,126.98,126.92,122.88,0.44688357506861287,0.9454774661203924,127.80250000000001,0.6867495904613189,126.7625,-0.7781236104935529,-0.6343510716688705,0.6901467776949666,16.2,16.5,13.9,8.2,8.2,8.2,0.0,0.0,0.0,-0.5999999999999996,0.0,1.2929903887146987
2021-04-01,España,2021,2,131.15,133.92,2.2861333418359164,15.6,9.9,0.0,128.12,127.55,128.56,126.98,124.27,2.3649703403059608,3.2839817294062046,128.845,1.5913202066205012,127.6225,0.5148667782211458,-0.7781236104935529,-0.6084614165742352,15.6,16.2,15.5,9.9,8.2,8.2,0.0,0.0,0.0,0.0,0.0,1.7712665636147706
2021-07-01,España,2021,3,133.92,135.58,3.4015798807029096,14.9,9.9,0.0,131.15,128.12,127.55,128.56,126.26,2.1120853983987553,4.169259489732413,130.185,2.9489489653092735,128.58,2.2861333418359164,0.5148667782211458,-0.6343510716688705,15.6,15.6,16.5,9.9,9.9,8.2,0.0,0.0,0.0,-0.6999999999999993,0.0,1.1154465388669932
2021-10-01,España,2021,4,135.58,139.05,5.822476873339522,13.6,9.9,0.0,133.92,131.15,128.12,127.55,125.44,1.239545997610536,6.295570364562919,132.1925,3.272688751877473,129.8475,3.4015798807029096,2.2861333418359164,-0.7781236104935529,14.9,15.6,16.2,9.9,9.9,8.2,0.0,0.0,0.0,-1.3000000000000007,0.0,2.420896992636612
2022-01-01,España,2022,1,139.05,141.71,7.862722499679853,13.2,9.2,0.0,135.58,133.92,131.15,128.12,126.92,2.559374539017556,8.531064626912265,134.925,3.301782346955273,131.36375,5.822476873339522,3.4015798807029096,0.5148667782211458,13.6,14.9,15.6,9.9,9.9,9.9,0.0,0.0,0.0,-0.40000000000000036,0.0,2.0402456263403312
2022-04-01,España,2022,2,141.71,144.15,8.933915211970067,13.0,9.2,0.0,139.05,135.58,133.92,131.15,126.98,1.9129809421071453,8.051849027830738,137.565,3.4934462449944195,133.205,7.862722499679853,5.822476873339522,2.2861333418359164,13.2,13.6,15.6,9.2,9.9,9.9,0.0,0.0,0.0,-0.1999999999999993,0.0,1.0711927122902143
2022-07-01,España,2022,3,144.15,142.99,10.049890863735556,12.9,9.2,0.5,141.71,139.05,135.58,133.92,128.56,1.7218262649072003,7.638888888888906,140.1225,3.6753900019815022,135.15375,8.933915211970067,7.862722499679853,3.4015798807029096,13.0,13.2,14.9,9.2,9.2,9.9,0.0,0.0,0.0,-0.09999999999999964,0.5,1.1159756517654884
2022-10-01,España,2022,4,142.99,143.98,6.488203266787673,13.1,9.2,1.25,144.15,141.71,139.05,135.58,127.55,-0.8047173083593484,5.465407877268036,141.975,2.189878231013235,137.08375,10.049890863735556,8.933915211970067,5.822476873339522,12.9,13.0,13.6,9.2,9.2,9.9,0.5,0.0,0.0,0.1999999999999993,0.75,-3.5616875969478823
2023-01-01,España,2023,1,143.98,146.97,4.9507301436542805,12.8,8.2,2.5,142.99,144.15,141.71,139.05,128.12,0.6923561088187924,3.5454872348076094,143.2075,1.1217360057810852,139.06625,6.488203266787673,10.049890863735556,7.862722499679853,13.1,12.9,13.2,9.2,9.2,9.2,1.25,0.5,0.0,-0.29999999999999893,1.25,-1.5374731231333927
2023-04-01,España,2023,2,146.97,150.68,2.7814342127854497,12.0,8.2,3.5,143.98,142.99,144.15,141.71,131.15,2.076677316293929,3.711805800578638,144.5225,1.7099585764960605,141.04375000000002,4.9507301436542805,6.488203266787673,8.933915211970067,12.8,13.1,13.0,8.2,9.2,9.2,2.5,1.25,0.0,-0.8000000000000007,1.0,-2.169295930868831
2023-07-01,España,2023,3,150.68,149.13,2.5954155214915176,12.0,8.2,4.25,146.97,143.98,142.99,144.15,133.92,2.5243246921140328,4.530003468609078,146.155,3.458694358665692,143.13875,2.7814342127854497,4.9507301436542805,10.049890863735556,12.0,12.8,12.9,8.2,8.2,9.2,3.5,2.5,0.5,0.0,0.75,-0.18601869129393211
2023-10-01,España,2023,4,149.13,153.18,3.33759409174832,11.9,8.2,4.5,150.68,146.97,143.98,142.99,135.58,-1.028670029200962,4.294006573886278,147.69,2.903802105286452,144.8325,2.5954155214915176,2.7814342127854497,6.488203266787673,12.0,12.0,13.1,8.2,8.2,9.2,4.25,3.5,1.25,-0.09999999999999964,0.25,0.7421785702568022
2024-01-01,España,2024,1,153.18,158.63,3.2352941176470478,11.7,7.8,4.5,149.13,150.68,146.97,143.98,139.05,2.7157513578756953,6.389776357827492,149.99,2.6148422514560186,146.59875,3.33759409174832,2.5954155214915176,4.9507301436542805,11.9,12.0,12.8,8.2,8.2,8.2,4.5,4.25,2.5,-0.20000000000000107,0.0,-0.102299974101272
2024-04-01,España,2024,2,158.63,163.12,3.585945765354404,11.6,7.8,4.5,153.18,149.13,150.68,146.97,141.71,3.557905731818778,7.933591889501246,152.905,4.1654331507459315,148.71375,3.2352941176470478,3.33759409174832,2.7814342127854497,11.7,11.9,12.0,7.8,8.2,8.2,4.5,4.5,3.5,-0.09999999999999964,0.0,0.35065164770735624
2024-07-01,España,2024,3,163.12,166.07,2.3143417382418763,11.3,7.8,4.25,158.63,153.18,149.13,150.68,144.15,2.8304860366891615,8.255906556941861,156.01500000000001,6.130788421293534,151.085,3.585945765354404,3.2352941176470478,2.5954155214915176,11.6,11.7,12.0,7.8,7.8,8.2,4.5,4.5,4.25,-0.29999999999999893,-0.25,-1.2716040271125277
2024-10-01,España,2024,4,166.07,172.0,2.350192413413965,10.8,7.8,3.4,163.12,158.63,153.18,149.13,142.99,1.8084845512505998,11.359216790719495,160.25,5.618973809039095,153.97,2.3143417382418763,3.585945765354404,3.33759409174832,11.3,11.6,11.9,7.8,7.8,8.2,4.25,4.5,4.5,-0.5,-0.8500000000000001,0.03585067517208884
2025-01-01,España,2025,1,172.0,178.89,2.665461319307472,10.8,7.2,3.15,166.07,163.12,158.63,153.18,143.98,3.570783404588429,12.286199242720986,164.95499999999998,5.605000743383952,157.4725,2.350192413413965,2.3143417382418763,3.2352941176470478,10.8,11.3,11.7,7.8,7.8,7.8,3.4,4.25,4.5,0.0,-0.25,0.315268905893507
2025-04-01,España,2025,2,178.89,184.06,2.1636295221200808,10.6,7.2,2.4,172.0,166.07,163.12,158.63,146.97,4.0058139534883574,12.771859043056155,170.01999999999998,6.971604310821755,161.4625,2.665461319307472,2.350192413413965,3.585945765354404,10.8,10.8,11.6,7.2,7.8,7.8,3.15,3.4,4.5,-0.20000000000000107,-0.75,-0.5018317971873913
2025-07-01,España,2025,3,184.06,187.45,2.812643398925685,10.5,7.2,2.15,178.89,172.0,166.07,163.12,150.68,2.8900441612164096,12.837175085826381,175.255,7.867665896990621,165.635,2.1636295221200808,2.665461319307472,2.3143417382418763,10.6,10.8,11.3,7.2,7.2,7.8,2.4,3.15,4.25,-0.09999999999999964,-0.25,0.6490138768056042
2016-01-01,Francia,2016,1,99.73,100.24,0.0435817493043666,10.3,5.2,0.05,100.15,100.92,99.55,99.38,101.33,-0.41937094358462934,0.3521835379352023,100.0875,0.6092823647538215,100.47874999999999,0.1769675114360991,0.1400326742906577,-0.2374581939799336,10.3,10.3,10.4,5.7,5.7,5.7,0.05,0.05,0.05,0.0,0.0,-0.1333857621317325
2016-04-01,Francia,2016,2,100.24,102.36,0.0929152148664291,10.0,5.2,0.0,99.73,100.15,100.92,99.55,101.53,0.5113807279655047,0.6931190356604722,100.25999999999999,0.4929503017546536,100.3175,0.0435817493043666,0.1769675114360991,0.266178672433881,10.3,10.3,10.4,5.2,5.7,5.7,0.05,0.05,0.05,-0.3000000000000007,-0.05,0.04933346556206251
2016-07-01,Francia,2016,3,102.36,101.84,0.4261694689528861,9.9,5.2,0.0,100.24,99.73,100.15,100.92,102.29,2.1149241819632847,1.4268727705113005,100.62,1.1811011811017709,100.32625,0.0929152148664291,0.0435817493043666,0.1400326742906577,10.0,10.3,10.3,5.2,5.2,5.7,0.0,0.05,0.05,-0.09999999999999964,0.0,0.333254254086457
2016-10-01,Francia,2016,4,101.84,102.53,0.6566228918072348,10.1,5.2,0.0,102.36,100.24,99.73,100.15,100.28,-0.5080109417741285,1.687468796804792,101.0425,1.256778288588192,100.52125,0.4261694689528861,0.0929152148664291,0.1769675114360991,9.9,10.0,10.3,5.2,5.2,5.7,0.0,0.0,0.05,0.1999999999999993,0.0,0.23045342285434867
2017-01-01,Francia,2017,1,102.53,103.53,1.457677099390109,9.6,5.0,0.0,101.84,102.36,100.24,99.73,99.38,0.6775333857030663,2.8075804672615945,101.74249999999999,1.043787174986674,100.91499999999999,0.6566228918072348,0.4261694689528861,0.0435817493043666,10.1,9.9,10.3,5.2,5.2,5.2,0.0,0.0,0.05,-0.5,0.0,0.8010542075828742
2017-04-01,Francia,2017,2,103.53,105.65,1.0310645492822346,9.5,5.0,0.0,102.53,101.84,102.36,100.24,99.55,0.975324295328206,3.28212290502794,102.56500000000001,0.70713035101975,101.4125,1.457677099390109,0.6566228918072348,0.0929152148664291,9.6,10.1,10.0,5.0,5.2,5.2,0.0,0.0,0.0,-0.09999999999999964,0.0,-0.42661255010787436
2017-07-01,Francia,2017,3,105.65,105.24,0.9481815469283504,9.5,5.0,0.0,103.53,102.53,101.84,102.36,100.92,2.0477156379793415,3.214146150840169,103.3875,1.6602484753795166,102.00375000000001,1.0310645492822346,1.457677099390109,0.4261694689528861,9.5,9.6,9.9,5.0,5.0,5.2,0.0,0.0,0.0,0.0,0.0,-0.08288300235388413
2017-10-01,Francia,2017,4,105.24,105.51,1.2152720288751029,9.0,5.0,0.0,105.65,103.53,102.53,101.84,100.15,-0.3880738286796137,3.338570306362909,104.2375,1.4624494293251196,102.64000000000001,0.9481815469283504,1.0310645492822346,0.6566228918072348,9.5,9.5,10.1,5.0,5.0,5.2,0.0,0.0,0.0,-0.5,0.0,0.26709048194675244
2018-01-01,Francia,2018,1,105.51,106.42,1.5060937345179548,9.3,4.7,0.0,105.24,105.65,103.53,102.53,99.73,0.2565564424173328,2.906466400078034,104.9825,0.9831708905373834,103.36250000000001,1.2152720288751029,0.9481815469283504,1.457677099390109,9.0,9.5,9.6,5.0,5.0,5.0,0.0,0.0,0.0,0.3000000000000007,0.0,0.2908217056428519
2018-04-01,Francia,2018,2,106.42,108.65,2.14609175034457,9.1,4.7,0.0,105.51,105.24,105.65,103.53,100.24,0.8624774902852739,2.791461412151075,105.705,0.5061291007902652,104.135,1.5060937345179548,1.2152720288751029,1.0310645492822346,9.3,9.0,9.5,4.7,5.0,5.0,0.0,0.0,0.0,-0.20000000000000107,0.0,0.639998015826615
2018-07-01,Francia,2018,3,108.65,108.58,2.555092121251912,8.9,4.7,0.0,106.42,105.51,105.24,105.65,102.36,2.0954707761698943,2.839564600094646,106.45500000000001,1.5479556410526765,104.92125,2.14609175034457,1.5060937345179548,0.9481815469283504,9.1,9.3,9.5,4.7,4.7,5.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.4090003709073424
2018-10-01,Francia,2018,4,108.58,108.55,2.1854347968330856,8.8,4.7,0.0,108.65,106.42,105.51,105.24,101.84,-0.06442705936493542,3.1736982136070013,107.29,1.574695737806774,105.76375,2.555092121251912,2.14609175034457,1.2152720288751029,8.9,9.1,9.0,4.7,4.7,5.0,0.0,0.0,0.0,-0.09999999999999964,0.0,-0.3696573244188266
2019-01-01,Francia,2019,1,108.55,109.85,1.4251781472684133,8.7,5.5,0.0,108.58,108.65,106.42,105.51,102.53,-0.027629397679129752,2.8812434840299384,108.05000000000001,1.087474137623591,106.51625,2.1854347968330856,2.555092121251912,1.5060937345179548,8.8,8.9,9.3,4.7,4.7,4.7,0.0,0.0,0.0,-0.10000000000000142,0.0,-0.7602566495646723
2019-04-01,Francia,2019,2,109.85,112.33,1.3042919557954225,8.4,5.5,0.0,108.55,108.58,108.65,106.42,103.53,1.197604790419149,3.223078368727683,108.9075,0.6297287775967577,107.30625,1.4251781472684133,2.1854347968330856,2.14609175034457,8.7,8.8,9.1,5.5,4.7,4.7,0.0,0.0,0.0,-0.29999999999999893,0.0,-0.12088619147299084
2019-07-01,Francia,2019,3,112.33,112.69,1.2136932782528032,8.3,5.5,0.0,109.85,108.55,108.58,108.65,105.65,2.2576240327719654,3.387022549470764,109.8275,1.7749436610777802,108.14125,1.3042919557954225,1.4251781472684133,2.555092121251912,8.4,8.7,8.9,5.5,5.5,4.7,0.0,0.0,0.0,-0.09999999999999964,0.0,-0.0905986775426193
2019-10-01,Francia,2019,4,112.69,113.87,1.2518409425626098,8.3,5.5,0.0,112.33,109.85,108.55,108.58,105.24,0.32048428736757284,3.785227482040887,110.85499999999999,1.9887936041732004,109.0725,1.2136932782528032,1.3042919557954225,2.1854347968330856,8.3,8.4,8.8,5.5,5.5,4.7,0.0,0.0,0.0,0.0,0.0,0.03814766430980665
2020-01-01,Francia,2020,1,113.87,115.52,1.328157582368239,7.9,5.6,0.0,112.69,112.33,109.85,108.55,105.51,1.0471204188481797,4.9009672961768835,112.185,1.6899211026949155,110.11749999999999,1.2518409425626098,1.2136932782528032,1.4251781472684133,8.3,8.3,8.7,5.5,5.5,5.5,0.0,0.0,0.0,-0.40000000000000036,0.0,0.0763166398056292
2020-04-01,Francia,2020,2,115.52,117.8,0.3329739328977954,7.2,5.6,0.0,113.87,112.69,112.33,109.85,106.42,1.449020813208035,5.161583978152029,113.60249999999999,1.43762245855218,111.255,1.328157582368239,1.2518409425626098,1.3042919557954225,7.9,8.3,8.4,5.6,5.5,5.5,0.0,0.0,0.0,-0.7000000000000002,0.0,-0.9951836494704436
2020-07-01,Francia,2020,3,117.8,119.27,0.36069100803644,8.9,5.6,0.0,115.52,113.87,112.69,112.33,108.65,1.9736842105263275,4.86958069972403,114.97,2.2150846484954685,112.39875,0.3329739328977954,1.328157582368239,1.2136932782528032,7.2,7.9,8.3,5.6,5.6,5.5,0.0,0.0,0.0,1.7000000000000002,0.0,0.027717075138644576
2020-10-01,Francia,2020,4,119.27,120.15,0.0853754940711271,8.1,5.6,0.0,117.8,115.52,113.87,112.69,108.58,1.2478777589134182,5.839027420356735,116.61500000000001,2.3935538431379113,113.735,0.36069100803644,0.3329739328977954,1.2518409425626098,8.9,7.2,8.3,5.6,5.6,5.5,0.0,0.0,0.0,-0.8000000000000007,0.0,-0.2753155139653129
2021-01-01,Francia,2021,1,120.15,122.12,0.965648250751916,8.2,5.6,0.0,119.27,117.8,115.52,113.87,108.55,0.7378217489729222,5.515061034513047,118.185,2.0239318170334277,115.185,0.0853754940711271,0.36069100803644,1.328157582368239,8.1,8.9,7.9,5.6,5.6,5.6,0.0,0.0,0.0,0.09999999999999964,0.0,0.8802727566807889
2021-04-01,Francia,2021,2,122.12,126.11,1.7636461329372022,8.0,5.6,0.0,120.15,119.27,117.8,115.52,109.85,1.6396171452351282,5.713296398891976,119.83500000000001,1.8056300839319706,116.71875,0.965648250751916,0.0853754940711271,0.3329739328977954,8.2,8.1,7.2,5.6,5.6,5.6,0.0,0.0,0.0,-0.1999999999999993,0.0,0.7979978821852862
2021-07-01,Francia,2021,3,126.11,127.52,2.2005044136191643,7.9,5.6,0.0,122.12,120.15,119.27,117.8,112.33,3.267278087127412,7.054329371816648,121.91250000000001,3.0414511339161954,118.44125,1.7636461329372022,0.965648250751916,0.36069100803644,8.0,8.2,8.9,5.6,5.6,5.6,0.0,0.0,0.0,-0.09999999999999964,0.0,0.4368582806819621
2021-10-01,Francia,2021,4,127.52,128.6,3.333122709465441,7.5,5.6,0.0,126.11,122.12,120.15,119.27,112.69,1.1180715248592543,6.9170788966211205,123.975,3.4252445168192054,120.295,2.2005044136191643,1.7636461329372022,0.0853754940711271,7.9,8.0,8.1,5.6,5.6,5.6,0.0,0.0,0.0,-0.40000000000000036,0.0,1.1326182958462767
2022-01-01,Francia,2022,1,128.6,130.83,4.189401066164944,7.4,6.5,0.0,127.52,126.11,122.12,120.15,113.87,0.8469259723964839,7.0328755722014025,126.0875,2.8346825219061107,122.13625,3.333122709465441,2.2005044136191643,0.965648250751916,7.5,7.9,8.2,5.6,5.6,5.6,0.0,0.0,0.0,-0.09999999999999964,0.0,0.8562783566995029
2022-04-01,Francia,2022,2,130.83,134.34,5.913594434264069,7.5,6.5,0.0,128.6,127.52,126.11,122.12,115.52,1.7340590979782355,7.132328856862102,128.265,1.9908540880737535,124.05000000000001,4.189401066164944,3.333122709465441,1.7636461329372022,7.4,7.5,8.0,6.5,5.6,5.6,0.0,0.0,0.0,0.09999999999999964,0.0,1.724193368099125
2022-07-01,Francia,2022,3,134.34,133.5,6.524153248195441,7.2,6.5,0.5,130.83,128.6,127.52,126.11,117.8,2.682870901169454,6.526048687653629,130.3225,3.0121351784628194,126.11749999999999,5.913594434264069,4.189401066164944,2.2005044136191643,7.5,7.4,7.9,6.5,6.5,5.6,0.0,0.0,0.0,-0.2999999999999998,0.5,0.6105588139313722
2022-10-01,Francia,2022,4,133.5,132.32,6.958755006573525,7.2,6.5,1.25,134.34,130.83,128.6,127.52,119.27,-0.625279142474322,4.689460476787954,131.8175,2.6154206162680262,127.89625,6.524153248195441,5.913594434264069,3.333122709465441,7.2,7.5,7.5,6.5,6.5,5.6,0.5,0.0,0.0,0.0,0.75,0.4346017583780837
2023-01-01,Francia,2023,1,132.32,131.72,7.003551435622701,7.1,6.5,2.5,133.5,134.34,130.83,128.6,120.15,-0.8838951310861431,2.892690513219276,132.7475,1.5233597736581277,129.4175,6.958755006573525,6.524153248195441,4.189401066164944,7.2,7.2,7.4,6.5,6.5,6.5,1.25,0.5,0.0,-0.10000000000000053,1.25,0.04479642904917647
2023-04-01,Francia,2023,2,131.72,132.25,6.0731356851705165,7.3,6.5,3.5,132.32,133.5,134.34,130.83,122.12,-0.45344619105198714,0.680272108843516,132.97,1.1751311983489647,130.6175,7.003551435622701,6.958755006573525,5.913594434264069,7.1,7.2,7.5,6.5,6.5,6.5,2.5,1.25,0.0,0.20000000000000018,1.0,-0.9304157504521848
2023-07-01,Francia,2023,3,132.25,128.73,5.484608924796564,7.4,6.5,4.25,131.72,132.32,133.5,134.34,126.11,0.4023686607956378,-1.5557540568706285,132.4475,0.7510603615332443,131.385,6.0731356851705165,7.003551435622701,6.524153248195441,7.3,7.1,7.2,6.5,6.5,6.5,3.5,2.5,0.5,0.10000000000000053,0.75,-0.5885267603739521
2023-10-01,Francia,2023,4,128.73,125.96,4.170597147185751,7.6,6.5,4.5,132.25,131.72,132.32,133.5,127.52,-2.661625708884696,-3.573033707865181,131.255,1.7045136158642482,131.53625,5.484608924796564,6.0731356851705165,6.958755006573525,7.4,7.3,7.2,6.5,6.5,6.5,4.25,3.5,1.25,0.1999999999999993,0.25,-1.3140117776108138
2024-01-01,Francia,2024,1,125.96,125.68,3.001153207886831,7.5,7.0,4.5,128.73,132.25,131.72,132.32,128.6,-2.15179056940884,-4.806529625151146,129.665,2.915847504014372,131.20624999999998,4.170597147185751,5.484608924796564,7.003551435622701,7.6,7.4,7.1,6.5,6.5,6.5,4.5,4.25,2.5,-0.09999999999999964,0.0,-1.1694439392989198
2024-04-01,Francia,2024,2,125.68,127.64,2.504699767776186,7.4,7.0,4.5,125.96,128.73,132.25,131.72,130.83,-0.22229279136232183,-4.585484360765257,128.155,3.057411759424473,130.5625,3.001153207886831,4.170597147185751,6.0731356851705165,7.5,7.6,7.3,7.0,6.5,6.5,4.5,4.5,3.5,-0.09999999999999964,0.0,-0.49645344011064463
2024-07-01,Francia,2024,3,127.64,126.28,2.10832624152415,7.5,7.0,4.25,125.68,125.96,128.73,132.25,134.34,1.5595162316995426,-3.4858223062381843,127.0025,1.4406566789722084,129.725,2.504699767776186,3.001153207886831,5.484608924796564,7.4,7.5,7.4,7.0,7.0,6.5,4.5,4.5,4.25,0.09999999999999964,-0.25,-0.39637352625203626
2024-10-01,Francia,2024,4,126.28,126.54,1.6738927610998378,7.3,7.0,3.4,127.64,125.68,125.96,128.73,133.5,-1.0654967094954504,-1.9032082653616,126.38999999999999,0.8686387818500895,128.8225,2.10832624152415,2.504699767776186,4.170597147185751,7.5,7.4,7.6,7.0,7.0,6.5,4.25,4.5,4.5,-0.20000000000000018,-0.8500000000000001,-0.4344334804243122
2025-01-01,Francia,2025,1,126.54,126.54,1.2124522119060677,7.4,6.4,3.15,126.28,127.64,125.68,125.96,132.32,0.20589166930631286,0.46046363925056344,126.535,0.8199796745452387,128.1,1.6738927610998378,2.10832624152415,3.001153207886831,7.3,7.5,7.5,7.0,7.0,7.0,3.4,4.25,4.5,0.10000000000000053,-0.25,-0.4614405491937701
